"cust_a_id","cust_b_id","name_a","name_b","domain_a","domain_b","signup_a","signup_b","same_domain","similar_name","similar_signup","match_score","duplicate_confidence"
399,1180,"linksolutions","core hub","yahoo.com","yahoo.com","2025-08-05","2025-07-30",1,0,1,2,"MEDIUM — probable duplicate"
399,419,"linksolutions","jetstudio","yahoo.com","yahoo.com","2025-08-05","2025-08-08",1,0,1,2,"MEDIUM — probable duplicate"
419,814,"jetstudio","nexus corp","yahoo.com","yahoo.com","2025-08-08","2025-08-05",1,0,1,2,"MEDIUM — probable duplicate"
419,467,"jetstudio","nexushub","yahoo.com","yahoo.com","2025-08-08","2025-08-03",1,0,1,2,"MEDIUM — probable duplicate"
823,1062,"irisstudio","wavesolutions","corp.net","corp.net","2025-08-10","2025-08-07",1,0,1,2,"MEDIUM — probable duplicate"
453,823,"arcstudio","irisstudio","corp.net","corp.net","2025-08-13","2025-08-10",1,0,1,2,"MEDIUM — probable duplicate"
453,1062,"arcstudio","wavesolutions","corp.net","corp.net","2025-08-13","2025-08-07",1,0,1,2,"MEDIUM — probable duplicate"
511,757,"wavelogic","link stack","outlook.com","outlook.com","2025-08-16","2025-08-23",1,0,1,2,"MEDIUM — probable duplicate"
116,549,"beamdev","questsolutions","hotmail.com","hotmail.com","2025-08-21","2025-08-14",1,0,1,2,"MEDIUM — probable duplicate"
116,1194,"beamdev","edge cloud","hotmail.com","hotmail.com","2025-08-21","2025-08-25",1,0,1,2,"MEDIUM — probable duplicate"
6,757,"riftworks","link stack","outlook.com","outlook.com","2025-08-23","2025-08-23",1,0,1,2,"MEDIUM — probable duplicate"
6,511,"riftworks","wavelogic","outlook.com","outlook.com","2025-08-23","2025-08-16",1,0,1,2,"MEDIUM — probable duplicate"
98,1194,"vine hq","edge cloud","hotmail.com","hotmail.com","2025-08-27","2025-08-25",1,0,1,2,"MEDIUM — probable duplicate"
98,116,"vine hq","beamdev","hotmail.com","hotmail.com","2025-08-27","2025-08-21",1,0,1,2,"MEDIUM — probable duplicate"
98,640,"vine hq","misthub","hotmail.com","hotmail.com","2025-08-27","2025-09-02",1,0,1,2,"MEDIUM — probable duplicate"
72,382,"cloud ai","cloud net","enterprise.com","enterprise.com","2025-08-30","2024-08-09",1,1,0,2,"MEDIUM — probable duplicate"
72,373,"cloud ai","vinenet","enterprise.com","enterprise.com","2025-08-30","2025-09-05",1,0,1,2,"MEDIUM — probable duplicate"
72,470,"cloud ai","rift systems","enterprise.com","enterprise.com","2025-08-30","2025-09-05",1,0,1,2,"MEDIUM — probable duplicate"
33,1035,"sagedev","jadeventures","tech.dev","tech.dev","2025-08-30","2025-09-02",1,0,1,2,"MEDIUM — probable duplicate"
33,48,"sagedev","syncplatform","tech.dev","tech.dev","2025-08-30","2025-08-24",1,0,1,2,"MEDIUM — probable duplicate"
472,598,"pulse hub","synccloud","protonmail.com","protonmail.com","2025-09-04","2025-09-09",1,0,1,2,"MEDIUM — probable duplicate"
190,279,"acme studio","zenstudio","yahoo.com","yahoo.com","2025-09-04","2025-08-29",1,0,1,2,"MEDIUM — probable duplicate"
190,415,"acme studio","coregroup","yahoo.com","yahoo.com","2025-09-04","2025-09-06",1,0,1,2,"MEDIUM — probable duplicate"
190,790,"acme studio","acme analytics","yahoo.com","yahoo.com","2025-09-04","2024-10-21",1,1,0,2,"MEDIUM — probable duplicate"
190,973,"acme studio","peak ventures","yahoo.com","yahoo.com","2025-09-04","2025-09-07",1,0,1,2,"MEDIUM — probable duplicate"
190,1113,"acme studio","rift stack","yahoo.com","yahoo.com","2025-09-04","2025-09-10",1,0,1,2,"MEDIUM — probable duplicate"
472,999,"pulse hub","pulse corp","protonmail.com","pulsecorp.com","2025-09-04","2025-09-10",0,1,1,2,"MEDIUM — probable duplicate"
472,868,"pulse hub","tidal ops","protonmail.com","protonmail.com","2025-09-04","2025-08-29",1,0,1,2,"MEDIUM — probable duplicate"
373,470,"vinenet","rift systems","enterprise.com","enterprise.com","2025-09-05","2025-09-05",1,0,1,2,"MEDIUM — probable duplicate"
470,1113,"rift systems","rift stack","enterprise.com","yahoo.com","2025-09-05","2025-09-10",0,1,1,2,"MEDIUM — probable duplicate"
415,1113,"coregroup","rift stack","yahoo.com","yahoo.com","2025-09-06","2025-09-10",1,0,1,2,"MEDIUM — probable duplicate"
415,1179,"coregroup","hubdigital","yahoo.com","yahoo.com","2025-09-06","2025-09-13",1,0,1,2,"MEDIUM — probable duplicate"
415,973,"coregroup","peak ventures","yahoo.com","yahoo.com","2025-09-06","2025-09-07",1,0,1,2,"MEDIUM — probable duplicate"
560,640,"fluxcloud","misthub","hotmail.com","hotmail.com","2025-09-07","2025-09-02",1,0,1,2,"MEDIUM — probable duplicate"
973,1179,"peak ventures","hubdigital","yahoo.com","yahoo.com","2025-09-07","2025-09-13",1,0,1,2,"MEDIUM — probable duplicate"
973,1113,"peak ventures","rift stack","yahoo.com","yahoo.com","2025-09-07","2025-09-10",1,0,1,2,"MEDIUM — probable duplicate"
1113,1179,"rift stack","hubdigital","yahoo.com","yahoo.com","2025-09-10","2025-09-13",1,0,1,2,"MEDIUM — probable duplicate"
199,883,"vertexlabs","orbitworks","hotmail.com","hotmail.com","2025-09-11","2025-09-15",1,0,1,2,"MEDIUM — probable duplicate"
199,560,"vertexlabs","fluxcloud","hotmail.com","hotmail.com","2025-09-11","2025-09-07",1,0,1,2,"MEDIUM — probable duplicate"
587,792,"nova stack","onyx systems","tech.dev","tech.dev","2025-09-16","2025-09-20",1,0,1,2,"MEDIUM — probable duplicate"
522,715,"glowstack","beam cloud","company.io","company.io","2025-09-20","2025-09-23",1,0,1,2,"MEDIUM — probable duplicate"
507,1023,"irissolutions","datasystems","corp.net","corp.net","2025-09-22","2025-09-19",1,0,1,2,"MEDIUM — probable duplicate"
715,927,"beam cloud","beam platform","company.io","company.io","2025-09-23","2023-06-05",1,1,0,2,"MEDIUM — probable duplicate"
